FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,US,N,A,M,770,A,2015-Q2,73.2
Q,US,N,A,M,770,A,2015-Q3,73.5
Q,US,N,A,M,770,A,2015-Q4,73.8
Q,US,N,A,M,770,A,2016-Q1,74.9
Q,US,N,A,M,770,A,2016-Q2,75.3
Q,US,N,A,M,770,A,2016-Q3,75.8
Q,US,N,A,M,770,A,2016-Q4,75.4
Q,US,N,A,M,770,A,2017-Q1,76.2
Q,US,N,A,M,770,A,2017-Q2,76.8
Q,US,N,A,M,770,A,2017-Q3,76.9
Q,US,N,A,M,770,A,2017-Q4,77.5
Q,US,N,A,M,770,A,2018-Q1,77.4
Q,US,N,A,M,770,A,2018-Q2,78.5
Q,US,N,A,M,770,A,2018-Q3,78.2
Q,US,N,A,M,770,A,2018-Q4,78.4
Q,US,N,A,M,770,A,2019-Q1,78.9
Q,US,N,A,M,770,A,2019-Q2,79.0
Q,US,N,A,M,770,A,2019-Q3,79.0
Q,US,N,A,M,770,A,2019-Q4,78.5
Q,US,N,A,M,770,A,2020-Q1,82.0
Q,US,N,A,M,770,A,2020-Q2,86.5
Q,US,N,A,M,770,A,2020-Q3,86.4
Q,US,N,A,M,770,A,2020-Q4,86.6
Q,US,N,A,M,770,A,2021-Q1,86.9
Q,US,N,A,M,770,A,2021-Q2,84.8
Q,US,N,A,M,770,A,2021-Q3,83.4
