FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
M,N,N,CA,2018-06,101.72
M,N,N,CA,2018-07,101.76
M,N,N,CA,2018-08,102.73
M,N,N,CA,2018-09,102.55
M,N,N,CA,2018-10,103.19
M,N,N,CA,2018-11,101.86
M,N,N,CA,2018-12,99.98
M,N,N,CA,2019-01,100.63
M,N,N,CA,2019-02,101.64
M,N,N,CA,2019-03,100.55
M,N,N,CA,2019-04,100.59
M,N,N,CA,2019-05,100.12
M,N,N,CA,2019-06,101.17
M,N,N,CA,2019-07,102.8
M,N,N,CA,2019-08,101.63
M,N,N,CA,2019-09,101.94
M,N,N,CA,2019-10,102.26
M,N,N,CA,2019-11,101.83
M,N,N,CA,2019-12,102.22
M,N,N,CA,2020-01,102.91
M,N,N,CA,2020-02,101.73
M,N,N,CA,2020-03,96.85
M,N,N,CA,2020-04,96.24
M,N,N,CA,2020-05,96.83
M,N,N,CA,2020-06,99.23
M,N,N,CA,2020-07,99.22
M,N,N,CA,2020-08,100.66
M,N,N,CA,2020-09,100.83
M,N,N,CA,2020-10,100.77
M,N,N,CA,2020-11,101.64
M,N,N,CA,2020-12,103.1
M,N,N,CA,2021-01,103.74
M,N,N,CA,2021-02,104.19
M,N,N,CA,2021-03,105.59
M,N,N,CA,2021-04,106.12
M,N,N,CA,2021-05,109.11
M,N,N,CA,2021-06,108.53
M,N,N,CA,2021-07,106.25
M,N,N,CA,2021-08,105.71
M,N,N,CA,2021-09,105.16
M,N,N,CA,2021-10,107.38
M,N,N,CA,2021-11,106.66
M,N,N,CA,2021-12,104.91
M,N,N,CA,2022-01,106.33
M,N,N,CA,2022-02,105.56
M,N,N,CA,2022-03,106.69
M,N,N,CA,2022-04,107.68
M,N,N,CA,2022-05,106.44
M,N,N,CA,2022-06,106.94
M,N,N,CA,2022-07,106.56
M,N,N,CA,2022-08,106.87
M,N,N,CA,2022-09,104.54
M,N,N,CA,2022-10,101.88
M,N,N,CA,2022-11,103.03
M,N,N,CA,2022-12,100.97
M,N,N,CA,2023-01,101.54
M,N,N,CA,2023-02,101.77
M,N,N,CA,2023-03,100.07
M,N,N,CA,2023-04,101.13
M,N,N,CA,2023-05,101.16
M,N,N,CA,2023-06,102.93
M,N,N,CA,2023-07,103.16
M,N,N,CA,2023-08,101.62
M,N,N,CA,2023-09,101.7
M,N,N,CA,2023-10,100.71
M,N,N,CA,2023-11,100.13
M,N,N,CA,2023-12,101.91
M,N,N,CA,2024-01,102.04
M,N,N,CA,2024-02,101.76
M,N,N,CA,2024-03,101.31
M,N,N,CA,2024-04,100.88
M,N,N,CA,2024-05,100.73
M,N,N,CA,2024-06,100.55
M,N,N,CA,2024-07,100.43
M,N,N,CA,2024-08,100.1
M,N,N,CA,2024-09,100.72
M,N,N,CA,2024-10,99.69
M,N,N,CA,2024-11,98.69
M,N,N,CA,2024-12,97.12
M,N,N,CA,2025-01,96.46
M,N,N,CA,2025-02,96.81
M,N,N,CA,2025-03,95.82
M,N,N,CA,2025-04,97.57
M,N,N,CA,2025-05,98.1
M,N,N,CA,2025-06,99.09
M,N,N,CA,2025-07,98.92
M,N,N,CA,2025-08,98.23
M,N,N,CA,2025-09,97.92
M,N,N,CA,2025-10,97.04
M,N,N,CA,2025-11,96.94
M,N,N,CA,2025-12,98.55
M,N,N,CA,2026-01,98.64
M,N,N,AU,2007-01,108.34
M,N,N,AU,2007-02,108.16
M,N,N,AU,2007-03,108.62
M,N,N,AU,2007-04,112.33
M,N,N,AU,2007-05,112.33
M,N,N,AU,2007-06,115.01
M,N,N,AU,2007-07,116.81
M,N,N,AU,2007-08,111.76
M,N,N,AU,2007-09,112.9
M,N,N,AU,2007-10,118.41
M,N,N,AU,2007-11,115.98
M,N,N,AU,2007-12,113.65
M,N,N,AU,2008-01,113.79
M,N,N,AU,2008-02,117.21
M,N,N,AU,2008-03,115.56
M,N,N,AU,2008-04,116.0
M,N,N,AU,2008-05,119.8
M,N,N,AU,2008-06,120.68
M,N,N,AU,2008-07,121.35
M,N,N,AU,2008-08,114.87
M,N,N,AU,2008-09,108.87
M,N,N,AU,2008-10,94.69
M,N,N,AU,2008-11,92.69
M,N,N,AU,2008-12,91.97
M,N,N,AU,2009-01,93.19
M,N,N,AU,2009-02,91.83
M,N,N,AU,2009-03,94.68
M,N,N,AU,2009-04,99.89
M,N,N,AU,2009-05,104.27
M,N,N,AU,2009-06,107.74
M,N,N,AU,2009-07,107.39
M,N,N,AU,2009-08,110.37
M,N,N,AU,2009-09,111.92
M,N,N,AU,2009-10,116.25
M,N,N,AU,2009-11,117.18
M,N,N,AU,2009-12,116.24
M,N,N,AU,2010-01,118.48
M,N,N,AU,2010-02,116.98
M,N,N,AU,2010-03,120.56
M,N,N,AU,2010-04,123.11
M,N,N,AU,2010-05,118.6
M,N,N,AU,2010-06,117.33
M,N,N,AU,2010-07,117.27
M,N,N,AU,2010-08,119.1
M,N,N,AU,2010-09,122.86
M,N,N,AU,2010-10,124.63
M,N,N,AU,2010-11,126.21
M,N,N,AU,2010-12,128.6
M,N,N,AU,2011-01,127.58
M,N,N,AU,2011-02,128.04
M,N,N,AU,2011-03,127.24
M,N,N,AU,2011-04,131.25
M,N,N,AU,2011-05,132.06
M,N,N,AU,2011-06,130.71
M,N,N,AU,2011-07,132.18
M,N,N,AU,2011-08,128.1
M,N,N,AU,2011-09,127.71
M,N,N,AU,2011-10,127.36
M,N,N,AU,2011-11,127.78
M,N,N,AU,2011-12,129.62
M,N,N,AU,2012-01,133.26
M,N,N,AU,2012-02,135.9
M,N,N,AU,2012-03,134.68
M,N,N,AU,2012-04,132.11
M,N,N,AU,2012-05,128.78
M,N,N,AU,2012-06,129.98
M,N,N,AU,2012-07,134.35
M,N,N,AU,2012-08,135.66
M,N,N,AU,2012-09,132.47
M,N,N,AU,2012-10,130.98
M,N,N,AU,2012-11,133.21
M,N,N,AU,2012-12,133.5
M,N,N,AU,2013-01,134.67
M,N,N,AU,2013-02,133.57
M,N,N,AU,2013-03,136.08
M,N,N,AU,2013-04,137.0
M,N,N,AU,2013-05,131.42
M,N,N,AU,2013-06,124.52
M,N,N,AU,2013-07,121.85
M,N,N,AU,2013-08,118.87
M,N,N,AU,2013-09,121.66
M,N,N,AU,2013-10,123.09
M,N,N,AU,2013-11,121.56
M,N,N,AU,2013-12,117.15
M,N,N,AU,2014-01,115.96
M,N,N,AU,2014-02,117.07
M,N,N,AU,2014-03,117.93
M,N,N,AU,2014-04,120.61
M,N,N,AU,2014-05,120.32
M,N,N,AU,2014-06,121.43
M,N,N,AU,2014-07,121.72
M,N,N,AU,2014-08,121.95
M,N,N,AU,2014-09,121.1
M,N,N,AU,2014-10,118.85
M,N,N,AU,2014-11,119.46
M,N,N,AU,2014-12,115.27
M,N,N,AU,2015-01,115.05
M,N,N,AU,2015-02,112.12
M,N,N,AU,2015-03,113.51
M,N,N,AU,2015-04,112.84
M,N,N,AU,2015-05,114.06
M,N,N,AU,2015-06,112.24
M,N,N,AU,2015-07,109.07
M,N,N,AU,2015-08,107.64
M,N,N,AU,2015-09,103.96
M,N,N,AU,2015-10,105.47
M,N,N,AU,2015-11,106.84
M,N,N,AU,2015-12,107.8
M,N,N,AU,2016-01,104.83
M,N,N,AU,2016-02,105.34
M,N,N,AU,2016-03,109.76
M,N,N,AU,2016-04,110.4
M,N,N,AU,2016-05,105.73
M,N,N,AU,2016-06,106.53
M,N,N,AU,2016-07,109.01
M,N,N,AU,2016-08,109.21
M,N,N,AU,2016-09,108.73
M,N,N,AU,2016-10,110.83
M,N,N,AU,2016-11,111.34
M,N,N,AU,2016-12,110.64
M,N,N,AU,2017-01,111.76
M,N,N,AU,2017-02,113.94
M,N,N,AU,2017-03,113.33
M,N,N,AU,2017-04,111.41
M,N,N,AU,2017-05,108.96
M,N,N,AU,2017-06,109.81
M,N,N,AU,2017-07,112.25
M,N,N,AU,2017-08,112.71
M,N,N,AU,2017-09,113.08
M,N,N,AU,2017-10,111.59
M,N,N,AU,2017-11,109.21
M,N,N,AU,2017-12,108.97
M,N,N,AU,2018-01,111.07
M,N,N,AU,2018-02,109.12
M,N,N,AU,2018-03,107.42
M,N,N,AU,2018-04,106.77
M,N,N,AU,2018-05,106.82
M,N,N,AU,2018-06,107.15
M,N,N,AU,2018-07,106.47
M,N,N,AU,2018-08,105.98
M,N,N,AU,2018-09,103.9
M,N,N,AU,2018-10,103.38
M,N,N,AU,2018-11,105.68
M,N,N,AU,2018-12,104.37
M,N,N,AU,2019-01,103.32
M,N,N,AU,2019-02,103.63
M,N,N,AU,2019-03,103.04
M,N,N,AU,2019-04,103.98
M,N,N,AU,2019-05,102.09
M,N,N,AU,2019-06,101.4
M,N,N,AU,2019-07,102.21
M,N,N,AU,2019-08,99.79
M,N,N,AU,2019-09,100.66
M,N,N,AU,2019-10,100.13
M,N,N,AU,2019-11,100.43
M,N,N,AU,2019-12,100.79
M,N,N,AU,2020-01,100.4
M,N,N,AU,2020-02,98.75
M,N,N,AU,2020-03,92.15
M,N,N,AU,2020-04,93.97
M,N,N,AU,2020-05,97.0
M,N,N,AU,2020-06,101.0
M,N,N,AU,2020-07,101.93
M,N,N,AU,2020-08,102.77
M,N,N,AU,2020-09,103.24
M,N,N,AU,2020-10,101.44
M,N,N,AU,2020-11,102.7
M,N,N,AU,2020-12,104.66
M,N,N,AU,2021-01,107.06
M,N,N,AU,2021-02,107.94
M,N,N,AU,2021-03,108.71
M,N,N,AU,2021-04,108.34
M,N,N,AU,2021-05,108.39
M,N,N,AU,2021-06,107.27
M,N,N,AU,2021-07,105.36
M,N,N,AU,2021-08,103.86
M,N,N,AU,2021-09,104.13
M,N,N,AU,2021-10,106.3
M,N,N,AU,2021-11,105.74
M,N,N,AU,2021-12,104.23
M,N,N,AU,2022-01,104.45
M,N,N,AU,2022-02,104.42
M,N,N,AU,2022-03,109.15
M,N,N,AU,2022-04,111.19
M,N,N,AU,2022-05,108.36
M,N,N,AU,2022-06,108.7
M,N,N,AU,2022-07,108.16
M,N,N,AU,2022-08,109.83
M,N,N,AU,2022-09,108.49
M,N,N,AU,2022-10,104.46
M,N,N,AU,2022-11,105.5
M,N,N,AU,2022-12,104.73
M,N,N,AU,2023-01,106.12
M,N,N,AU,2023-02,106.42
M,N,N,AU,2023-03,103.36
M,N,N,AU,2023-04,102.64
M,N,N,AU,2023-05,102.69
M,N,N,AU,2023-06,104.03
M,N,N,AU,2023-07,103.35
M,N,N,AU,2023-08,101.04
M,N,N,AU,2023-09,101.44
M,N,N,AU,2023-10,101.04
M,N,N,AU,2023-11,102.04
M,N,N,AU,2023-12,103.61
M,N,N,AU,2024-01,103.23
M,N,N,AU,2024-02,102.33
M,N,N,AU,2024-03,102.6
M,N,N,AU,2024-04,103.38
M,N,N,AU,2024-05,104.9
M,N,N,AU,2024-06,105.44
M,N,N,AU,2024-07,105.75
M,N,N,AU,2024-08,103.3
M,N,N,AU,2024-09,104.09
M,N,N,AU,2024-10,104.85
M,N,N,AU,2024-11,104.0
M,N,N,AU,2024-12,101.83
M,N,N,AU,2025-01,101.15
M,N,N,AU,2025-02,101.47
M,N,N,AU,2025-03,99.8
M,N,N,AU,2025-04,97.53
M,N,N,AU,2025-05,98.78
M,N,N,AU,2025-06,98.67
M,N,N,AU,2025-07,99.11
M,N,N,AU,2025-08,98.92
M,N,N,AU,2025-09,100.2
M,N,N,AU,2025-10,100.43
M,N,N,AU,2025-11,100.88
M,N,N,AU,2025-12,102.45
M,N,N,AU,2026-01,104.27
M,N,N,DE,2007-01,103.05
M,N,N,DE,2007-02,103.29
M,N,N,DE,2007-03,103.62
M,N,N,DE,2007-04,104.16
M,N,N,DE,2007-05,104.26
M,N,N,DE,2007-06,104.08
M,N,N,DE,2007-07,104.44
M,N,N,DE,2007-08,104.17
M,N,N,DE,2007-09,104.65
M,N,N,DE,2007-10,105.21
M,N,N,DE,2007-11,105.89
M,N,N,DE,2007-12,106.08
M,N,N,DE,2008-01,106.26
M,N,N,DE,2008-02,106.16
M,N,N,DE,2008-03,107.26
M,N,N,DE,2008-04,108.01
M,N,N,DE,2008-05,107.95
M,N,N,DE,2008-06,108.07
M,N,N,DE,2008-07,108.43
M,N,N,DE,2008-08,107.47
M,N,N,DE,2008-09,106.67
M,N,N,DE,2008-10,104.86
M,N,N,DE,2008-11,104.36
M,N,N,DE,2008-12,106.22
M,N,N,DE,2009-01,105.73
M,N,N,DE,2009-02,104.98
M,N,N,DE,2009-03,106.21
M,N,N,DE,2009-04,105.95
M,N,N,DE,2009-05,106.12
M,N,N,DE,2009-06,106.59
M,N,N,DE,2009-07,106.64
M,N,N,DE,2009-08,106.71
M,N,N,DE,2009-09,107.1
M,N,N,DE,2009-10,107.49
M,N,N,DE,2009-11,107.4
M,N,N,DE,2009-12,106.93
M,N,N,DE,2010-01,106.0
M,N,N,DE,2010-02,104.82
M,N,N,DE,2010-03,104.59
M,N,N,DE,2010-04,104.03
M,N,N,DE,2010-05,102.38
M,N,N,DE,2010-06,101.31
M,N,N,DE,2010-07,102.07
M,N,N,DE,2010-08,101.91
M,N,N,DE,2010-09,102.01
M,N,N,DE,2010-10,103.66
M,N,N,DE,2010-11,103.07
M,N,N,DE,2010-12,101.91
M,N,N,DE,2011-01,101.91
M,N,N,DE,2011-02,102.5
M,N,N,DE,2011-03,103.24
M,N,N,DE,2011-04,104.17
M,N,N,DE,2011-05,103.58
M,N,N,DE,2011-06,103.53
M,N,N,DE,2011-07,102.93
M,N,N,DE,2011-08,102.65
M,N,N,DE,2011-09,102.18
M,N,N,DE,2011-10,102.33
M,N,N,DE,2011-11,102.0
M,N,N,DE,2011-12,101.17
M,N,N,DE,2012-01,100.27
M,N,N,DE,2012-02,100.84
M,N,N,DE,2012-03,101.08
M,N,N,DE,2012-04,100.82
M,N,N,DE,2012-05,99.97
M,N,N,DE,2012-06,99.48
M,N,N,DE,2012-07,98.62
M,N,N,DE,2012-08,98.67
M,N,N,DE,2012-09,99.65
M,N,N,DE,2012-10,100.0
M,N,N,DE,2012-11,99.75
M,N,N,DE,2012-12,100.54
M,N,N,DE,2013-01,101.45
M,N,N,DE,2013-02,102.2
M,N,N,DE,2013-03,101.54
M,N,N,DE,2013-04,101.77
M,N,N,DE,2013-05,102.02
M,N,N,DE,2013-06,102.38
M,N,N,DE,2013-07,102.44
M,N,N,DE,2013-08,102.75
M,N,N,DE,2013-09,102.6
M,N,N,DE,2013-10,103.05
M,N,N,DE,2013-11,102.9
M,N,N,DE,2013-12,103.54
M,N,N,DE,2014-01,103.4
M,N,N,DE,2014-02,103.34
M,N,N,DE,2014-03,103.72
M,N,N,DE,2014-04,103.57
M,N,N,DE,2014-05,103.22
M,N,N,DE,2014-06,102.8
M,N,N,DE,2014-07,102.59
M,N,N,DE,2014-08,102.26
M,N,N,DE,2014-09,101.6
M,N,N,DE,2014-10,101.3
M,N,N,DE,2014-11,101.41
M,N,N,DE,2014-12,101.39
M,N,N,DE,2015-01,99.18
M,N,N,DE,2015-02,98.18
M,N,N,DE,2015-03,96.88
M,N,N,DE,2015-04,96.51
M,N,N,DE,2015-05,97.3
M,N,N,DE,2015-06,97.7
M,N,N,DE,2015-07,97.29
M,N,N,DE,2015-08,98.08
M,N,N,DE,2015-09,98.49
M,N,N,DE,2015-10,98.35
M,N,N,DE,2015-11,97.04
M,N,N,DE,2015-12,97.64
M,N,N,DE,2016-01,98.02
M,N,N,DE,2016-02,98.68
M,N,N,DE,2016-03,98.38
M,N,N,DE,2016-04,98.69
M,N,N,DE,2016-05,98.66
M,N,N,DE,2016-06,98.34
M,N,N,DE,2016-07,98.37
M,N,N,DE,2016-08,98.59
M,N,N,DE,2016-09,98.64
M,N,N,DE,2016-10,98.76
M,N,N,DE,2016-11,98.3
M,N,N,DE,2016-12,97.83
M,N,N,DE,2017-01,97.99
M,N,N,DE,2017-02,97.66
M,N,N,DE,2017-03,97.92
M,N,N,DE,2017-04,97.75
M,N,N,DE,2017-05,98.82
M,N,N,DE,2017-06,99.35
M,N,N,DE,2017-07,100.11
M,N,N,DE,2017-08,100.99
M,N,N,DE,2017-09,101.12
M,N,N,DE,2017-10,100.96
M,N,N,DE,2017-11,100.95
M,N,N,DE,2017-12,101.15
M,N,N,DE,2018-01,101.65
M,N,N,DE,2018-02,101.84
M,N,N,DE,2018-03,101.86
M,N,N,DE,2018-04,101.86
M,N,N,DE,2018-05,101.04
M,N,N,DE,2018-06,100.7
M,N,N,DE,2018-07,101.02
M,N,N,DE,2018-08,100.72
M,N,N,DE,2018-09,100.91
M,N,N,DE,2018-10,100.57
M,N,N,DE,2018-11,100.25
M,N,N,DE,2018-12,100.37
M,N,N,DE,2019-01,100.19
M,N,N,DE,2019-02,100.05
M,N,N,DE,2019-03,99.87
M,N,N,DE,2019-04,99.8
M,N,N,DE,2019-05,99.91
M,N,N,DE,2019-06,100.09
M,N,N,DE,2019-07,99.9
M,N,N,DE,2019-08,99.85
M,N,N,DE,2019-09,99.34
M,N,N,DE,2019-10,99.38
M,N,N,DE,2019-11,99.17
M,N,N,DE,2019-12,99.15
M,N,N,DE,2020-01,99.03
M,N,N,DE,2020-02,98.62
M,N,N,DE,2020-03,99.64
M,N,N,DE,2020-04,99.02
M,N,N,DE,2020-05,99.08
M,N,N,DE,2020-06,99.88
M,N,N,DE,2020-07,100.27
M,N,N,DE,2020-08,100.96
M,N,N,DE,2020-09,100.95
M,N,N,DE,2020-10,100.74
M,N,N,DE,2020-11,100.59
M,N,N,DE,2020-12,101.23
M,N,N,DE,2021-01,101.05
M,N,N,DE,2021-02,100.84
M,N,N,DE,2021-03,100.63
M,N,N,DE,2021-04,100.75
M,N,N,DE,2021-05,101.06
M,N,N,DE,2021-06,100.84
M,N,N,DE,2021-07,100.47
M,N,N,DE,2021-08,100.31
M,N,N,DE,2021-09,100.4
M,N,N,DE,2021-10,99.93
M,N,N,DE,2021-11,99.48
M,N,N,DE,2021-12,99.28
M,N,N,DE,2022-01,99.23
M,N,N,DE,2022-02,99.43
M,N,N,DE,2022-03,98.74
M,N,N,DE,2022-04,98.54
M,N,N,DE,2022-05,98.52
M,N,N,DE,2022-06,98.74
M,N,N,DE,2022-07,97.71
M,N,N,DE,2022-08,97.34
M,N,N,DE,2022-09,97.65
M,N,N,DE,2022-10,97.88
M,N,N,DE,2022-11,98.42
M,N,N,DE,2022-12,98.98
M,N,N,DE,2023-01,99.31
M,N,N,DE,2023-02,99.34
M,N,N,DE,2023-03,99.48
M,N,N,DE,2023-04,100.1
M,N,N,DE,2023-05,99.92
M,N,N,DE,2023-06,99.88
M,N,N,DE,2023-07,100.27
M,N,N,DE,2023-08,100.23
M,N,N,DE,2023-09,99.88
M,N,N,DE,2023-10,99.71
M,N,N,DE,2023-11,100.22
M,N,N,DE,2023-12,99.91
M,N,N,DE,2024-01,99.95
M,N,N,DE,2024-02,99.85
M,N,N,DE,2024-03,100.21
M,N,N,DE,2024-04,100.27
M,N,N,DE,2024-05,100.55
M,N,N,DE,2024-06,100.23
M,N,N,DE,2024-07,100.53
M,N,N,DE,2024-08,100.37
M,N,N,DE,2024-09,100.26
M,N,N,DE,2024-10,100.04
M,N,N,DE,2024-11,99.64
M,N,N,DE,2024-12,99.37
M,N,N,DE,2025-01,99.34
M,N,N,DE,2025-02,99.18
M,N,N,DE,2025-03,100.16
M,N,N,DE,2025-04,100.97
M,N,N,DE,2025-05,100.68
M,N,N,DE,2025-06,101.2
M,N,N,DE,2025-07,101.8
M,N,N,DE,2025-08,101.85
M,N,N,DE,2025-09,102.06
M,N,N,DE,2025-10,102.03
M,N,N,DE,2025-11,102.19
M,N,N,DE,2025-12,102.5
M,N,N,DE,2026-01,102.4
M,N,N,FR,2007-01,101.58
M,N,N,FR,2007-02,101.76
M,N,N,FR,2007-03,102.04
M,N,N,FR,2007-04,102.42
M,N,N,FR,2007-05,102.49
M,N,N,FR,2007-06,102.33
M,N,N,FR,2007-07,102.59
M,N,N,FR,2007-08,102.42
M,N,N,FR,2007-09,102.81
M,N,N,FR,2007-10,103.22
M,N,N,FR,2007-11,103.76
M,N,N,FR,2007-12,103.92
M,N,N,FR,2008-01,104.12
M,N,N,FR,2008-02,104.06
M,N,N,FR,2008-03,104.91
M,N,N,FR,2008-04,105.46
M,N,N,FR,2008-05,105.38
M,N,N,FR,2008-06,105.46
M,N,N,FR,2008-07,105.71
M,N,N,FR,2008-08,105.02
M,N,N,FR,2008-09,104.43
M,N,N,FR,2008-10,103.11
M,N,N,FR,2008-11,102.78
M,N,N,FR,2008-12,104.21
M,N,N,FR,2009-01,103.91
M,N,N,FR,2009-02,103.31
M,N,N,FR,2009-03,104.21
M,N,N,FR,2009-04,104.02
M,N,N,FR,2009-05,104.16
M,N,N,FR,2009-06,104.44
M,N,N,FR,2009-07,104.49
M,N,N,FR,2009-08,104.56
M,N,N,FR,2009-09,104.9
M,N,N,FR,2009-10,105.23
M,N,N,FR,2009-11,105.15
M,N,N,FR,2009-12,104.81
M,N,N,FR,2010-01,104.14
M,N,N,FR,2010-02,103.29
M,N,N,FR,2010-03,103.17
M,N,N,FR,2010-04,102.73
M,N,N,FR,2010-05,101.5
M,N,N,FR,2010-06,100.7
M,N,N,FR,2010-07,101.3
M,N,N,FR,2010-08,101.18
M,N,N,FR,2010-09,101.31
M,N,N,FR,2010-10,102.55
M,N,N,FR,2010-11,102.09
M,N,N,FR,2010-12,101.28
M,N,N,FR,2011-01,101.29
M,N,N,FR,2011-02,101.69
M,N,N,FR,2011-03,102.25
M,N,N,FR,2011-04,102.91
M,N,N,FR,2011-05,102.52
M,N,N,FR,2011-06,102.52
M,N,N,FR,2011-07,102.12
M,N,N,FR,2011-08,101.95
M,N,N,FR,2011-09,101.56
M,N,N,FR,2011-10,101.65
M,N,N,FR,2011-11,101.4
M,N,N,FR,2011-12,100.8
M,N,N,FR,2012-01,100.16
M,N,N,FR,2012-02,100.57
M,N,N,FR,2012-03,100.73
M,N,N,FR,2012-04,100.53
M,N,N,FR,2012-05,99.9
M,N,N,FR,2012-06,99.56
M,N,N,FR,2012-07,98.93
M,N,N,FR,2012-08,98.98
M,N,N,FR,2012-09,99.68
M,N,N,FR,2012-10,99.94
M,N,N,FR,2012-11,99.76
M,N,N,FR,2012-12,100.32
M,N,N,FR,2013-01,100.97
M,N,N,FR,2013-02,101.52
M,N,N,FR,2013-03,101.04
M,N,N,FR,2013-04,101.18
M,N,N,FR,2013-05,101.33
M,N,N,FR,2013-06,101.6
M,N,N,FR,2013-07,101.64
M,N,N,FR,2013-08,101.87
M,N,N,FR,2013-09,101.75
M,N,N,FR,2013-10,102.08
M,N,N,FR,2013-11,101.95
M,N,N,FR,2013-12,102.39
M,N,N,FR,2014-01,102.29
M,N,N,FR,2014-02,102.25
M,N,N,FR,2014-03,102.53
M,N,N,FR,2014-04,102.42
M,N,N,FR,2014-05,102.17
M,N,N,FR,2014-06,101.87
M,N,N,FR,2014-07,101.7
M,N,N,FR,2014-08,101.47
M,N,N,FR,2014-09,101.0
M,N,N,FR,2014-10,100.77
M,N,N,FR,2014-11,100.82
M,N,N,FR,2014-12,100.78
M,N,N,FR,2015-01,99.26
M,N,N,FR,2015-02,98.55
M,N,N,FR,2015-03,97.6
M,N,N,FR,2015-04,97.36
M,N,N,FR,2015-05,97.92
M,N,N,FR,2015-06,98.19
M,N,N,FR,2015-07,97.86
M,N,N,FR,2015-08,98.4
M,N,N,FR,2015-09,98.71
M,N,N,FR,2015-10,98.62
M,N,N,FR,2015-11,97.66
M,N,N,FR,2015-12,98.1
M,N,N,FR,2016-01,98.39
M,N,N,FR,2016-02,98.87
M,N,N,FR,2016-03,98.69
M,N,N,FR,2016-04,98.94
M,N,N,FR,2016-05,98.89
M,N,N,FR,2016-06,98.69
M,N,N,FR,2016-07,98.76
M,N,N,FR,2016-08,98.95
M,N,N,FR,2016-09,98.98
M,N,N,FR,2016-10,99.1
M,N,N,FR,2016-11,98.74
M,N,N,FR,2016-12,98.37
M,N,N,FR,2017-01,98.52
M,N,N,FR,2017-02,98.3
M,N,N,FR,2017-03,98.51
M,N,N,FR,2017-04,98.35
M,N,N,FR,2017-05,99.13
M,N,N,FR,2017-06,99.56
M,N,N,FR,2017-07,100.12
M,N,N,FR,2017-08,100.79
M,N,N,FR,2017-09,100.85
M,N,N,FR,2017-10,100.71
M,N,N,FR,2017-11,100.69
M,N,N,FR,2017-12,100.83
M,N,N,FR,2018-01,101.21
M,N,N,FR,2018-02,101.36
M,N,N,FR,2018-03,101.36
M,N,N,FR,2018-04,101.32
M,N,N,FR,2018-05,100.73
M,N,N,FR,2018-06,100.5
M,N,N,FR,2018-07,100.72
M,N,N,FR,2018-08,100.52
M,N,N,FR,2018-09,100.67
M,N,N,FR,2018-10,100.39
M,N,N,FR,2018-11,100.16
M,N,N,FR,2018-12,100.27
M,N,N,FR,2019-01,100.13
M,N,N,FR,2019-02,99.99
M,N,N,FR,2019-03,99.83
M,N,N,FR,2019-04,99.79
M,N,N,FR,2019-05,99.85
M,N,N,FR,2019-06,100.04
M,N,N,FR,2019-07,99.92
M,N,N,FR,2019-08,99.9
M,N,N,FR,2019-09,99.5
M,N,N,FR,2019-10,99.49
M,N,N,FR,2019-11,99.31
M,N,N,FR,2019-12,99.29
M,N,N,FR,2020-01,99.22
M,N,N,FR,2020-02,98.9
M,N,N,FR,2020-03,99.71
M,N,N,FR,2020-04,99.23
M,N,N,FR,2020-05,99.3
M,N,N,FR,2020-06,99.91
M,N,N,FR,2020-07,100.22
M,N,N,FR,2020-08,100.73
M,N,N,FR,2020-09,100.73
M,N,N,FR,2020-10,100.59
M,N,N,FR,2020-11,100.49
M,N,N,FR,2020-12,100.98
M,N,N,FR,2021-01,100.83
M,N,N,FR,2021-02,100.64
M,N,N,FR,2021-03,100.43
M,N,N,FR,2021-04,100.54
M,N,N,FR,2021-05,100.76
M,N,N,FR,2021-06,100.6
M,N,N,FR,2021-07,100.31
M,N,N,FR,2021-08,100.19
M,N,N,FR,2021-09,100.26
M,N,N,FR,2021-10,99.91
M,N,N,FR,2021-11,99.59
M,N,N,FR,2021-12,99.44
M,N,N,FR,2022-01,99.37
M,N,N,FR,2022-02,99.51
M,N,N,FR,2022-03,99.01
M,N,N,FR,2022-04,98.85
M,N,N,FR,2022-05,98.81
M,N,N,FR,2022-06,98.98
M,N,N,FR,2022-07,98.22
M,N,N,FR,2022-08,97.96
M,N,N,FR,2022-09,98.19
M,N,N,FR,2022-10,98.31
M,N,N,FR,2022-11,98.73
M,N,N,FR,2022-12,99.17
M,N,N,FR,2023-01,99.44
M,N,N,FR,2023-02,99.45
M,N,N,FR,2023-03,99.53
M,N,N,FR,2023-04,99.98
M,N,N,FR,2023-05,99.83
M,N,N,FR,2023-06,99.77
M,N,N,FR,2023-07,100.07
M,N,N,FR,2023-08,100.02
M,N,N,FR,2023-09,99.76
M,N,N,FR,2023-10,99.64
M,N,N,FR,2023-11,100.03
M,N,N,FR,2023-12,99.83
M,N,N,FR,2024-01,99.85
M,N,N,FR,2024-02,99.76
M,N,N,FR,2024-03,100.0
M,N,N,FR,2024-04,100.01
M,N,N,FR,2024-05,100.2
M,N,N,FR,2024-06,99.97
M,N,N,FR,2024-07,100.17
M,N,N,FR,2024-08,100.11
M,N,N,FR,2024-09,100.02
M,N,N,FR,2024-10,99.84
M,N,N,FR,2024-11,99.53
M,N,N,FR,2024-12,99.3
M,N,N,FR,2025-01,99.29
M,N,N,FR,2025-02,99.17
M,N,N,FR,2025-03,99.9
M,N,N,FR,2025-04,100.54
M,N,N,FR,2025-05,100.34
M,N,N,FR,2025-06,100.74
M,N,N,FR,2025-07,101.2
M,N,N,FR,2025-08,101.22
M,N,N,FR,2025-09,101.39
