FREQ,REF_AREA,VALUE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
Q,DE,R,771,2021-Q2,9.0768
Q,DE,R,771,2021-Q3,8.5633
Q,DE,R,771,2021-Q4,7.532
Q,DE,R,771,2022-Q1,7.0636
Q,DE,R,771,2022-Q2,3.3495
Q,DE,R,771,2022-Q3,-2.1718
Q,DE,R,771,2022-Q4,-10.1759
Q,DE,R,771,2023-Q1,-13.4714
Q,DE,R,771,2023-Q2,-14.9989
Q,DE,R,771,2023-Q3,-14.98
Q,DE,R,771,2023-Q4,-10.8169
Q,DE,R,771,2024-Q1,-7.4925
Q,DE,R,771,2024-Q2,-4.6574
Q,DE,R,771,2024-Q3,-2.0614
Q,DE,R,771,2024-Q4,-0.3653
Q,DE,R,771,2025-Q1,1.2272
Q,DE,R,771,2025-Q2,1.0289
Q,DE,R,771,2025-Q3,1.0423
Q,US,N,771,2007-Q1,-2.4288
Q,US,N,771,2007-Q2,-4.6484
Q,US,N,771,2007-Q3,-6.5785
Q,US,N,771,2007-Q4,-9.5509
Q,US,N,771,2008-Q1,-12.2171
Q,US,N,771,2008-Q2,-13.6251
Q,US,N,771,2008-Q3,-15.1157
Q,US,N,771,2008-Q4,-16.8227
Q,US,N,771,2009-Q1,-15.9656
Q,US,N,771,2009-Q2,-11.9821
Q,US,N,771,2009-Q3,-7.6362
Q,US,N,771,2009-Q4,-2.06
Q,US,N,771,2010-Q1,-0.0495
Q,US,N,771,2010-Q2,0.2662
Q,US,N,771,2010-Q3,-2.1436
Q,US,N,771,2010-Q4,-3.5473
Q,US,N,771,2011-Q1,-4.3251
Q,US,N,771,2011-Q2,-4.1068
Q,US,N,771,2011-Q3,-1.6444
Q,US,N,771,2011-Q4,-0.9056
Q,US,N,771,2012-Q1,1.7332
Q,US,N,771,2012-Q2,3.7663
Q,US,N,771,2012-Q3,5.4379
Q,US,N,771,2012-Q4,7.8781
Q,US,N,771,2013-Q1,9.6108
Q,US,N,771,2013-Q2,9.6511
Q,US,N,771,2013-Q3,10.1915
Q,US,N,771,2013-Q4,9.9001
Q,US,N,771,2014-Q1,8.6033
Q,US,N,771,2014-Q2,6.5396
Q,US,N,771,2014-Q3,5.2998
Q,US,N,771,2014-Q4,4.8867
Q,US,N,771,2015-Q1,4.8419
Q,US,N,771,2015-Q2,5.3841
Q,US,N,771,2015-Q3,5.4997
Q,US,N,771,2015-Q4,5.4454
Q,US,N,771,2016-Q1,5.3877
Q,US,N,771,2016-Q2,5.3421
Q,US,N,771,2016-Q3,5.3052
Q,US,N,771,2016-Q4,5.389
Q,US,N,771,2017-Q1,5.5238
Q,US,N,771,2017-Q2,5.8442
Q,US,N,771,2017-Q3,5.9912
Q,US,N,771,2017-Q4,6.0343
Q,US,N,771,2018-Q1,6.2385
Q,US,N,771,2018-Q2,5.9595
Q,US,N,771,2018-Q3,5.4069
Q,US,N,771,2018-Q4,4.6188
Q,US,N,771,2019-Q1,3.8134
Q,US,N,771,2019-Q2,3.646
Q,US,N,771,2019-Q3,3.8264
Q,US,N,771,2019-Q4,4.476
Q,US,N,771,2020-Q1,5.231
Q,US,N,771,2020-Q2,5.0649
Q,US,N,771,2020-Q3,7.1751
Q,US,N,771,2020-Q4,9.5531
Q,US,N,771,2021-Q1,11.3517
Q,US,N,771,2021-Q2,15.6281
Q,US,N,771,2021-Q3,16.7744
Q,US,N,771,2021-Q4,16.9762
Q,US,N,771,2022-Q1,18.1841
Q,US,N,771,2022-Q2,16.0325
Q,US,N,771,2022-Q3,10.6866
Q,US,N,771,2022-Q4,6.9383
Q,US,N,771,2023-Q1,3.7126
Q,US,N,771,2023-Q2,2.1676
Q,US,N,771,2023-Q3,4.6914
Q,US,N,771,2023-Q4,5.5248
Q,US,N,771,2024-Q1,5.4033
Q,US,N,771,2024-Q2,4.7786
Q,US,N,771,2024-Q3,3.7162
Q,US,N,771,2024-Q4,3.4635
Q,US,N,771,2025-Q1,2.6107
Q,US,N,771,2025-Q2,1.7843
Q,US,N,771,2025-Q3,1.2226
Q,JP,N,628,2007-Q1,104.327
Q,JP,N,628,2007-Q2,104.1835
Q,JP,N,628,2007-Q3,104.0385
Q,JP,N,628,2007-Q4,103.7981
Q,JP,N,628,2008-Q1,103.5577
Q,JP,N,628,2008-Q2,102.8847
Q,JP,N,628,2008-Q3,102.2116
Q,JP,N,628,2008-Q4,101.1539
Q,JP,N,628,2009-Q1,99.2083
Q,JP,N,628,2009-Q2,97.7081
Q,JP,N,628,2009-Q3,99.1416
Q,JP,N,628,2009-Q4,98.2749
Q,JP,N,628,2010-Q1,99.6083
Q,JP,N,628,2010-Q2,99.775
Q,JP,N,628,2010-Q3,100.375
Q,JP,N,628,2010-Q4,100.2417
Q,JP,N,628,2011-Q1,100.4417
Q,JP,N,628,2011-Q2,99.975
Q,JP,N,628,2011-Q3,100.6084
Q,JP,N,628,2011-Q4,99.2416
Q,JP,N,628,2012-Q1,99.9417
Q,JP,N,628,2012-Q2,98.8749
Q,JP,N,628,2012-Q3,99.1416
Q,JP,N,628,2012-Q4,98.8082
Q,JP,N,628,2013-Q1,99.475
Q,JP,N,628,2013-Q2,100.575
Q,JP,N,628,2013-Q3,101.6085
Q,JP,N,628,2013-Q4,101.5751
Q,JP,N,628,2014-Q1,102.5419
Q,JP,N,628,2014-Q2,102.0752
Q,JP,N,628,2014-Q3,102.7086
Q,JP,N,628,2014-Q4,102.1752
Q,JP,N,628,2015-Q1,104.9754
Q,JP,N,628,2015-Q2,104.6421
Q,JP,N,628,2015-Q3,105.6421
Q,JP,N,628,2015-Q4,104.1753
Q,JP,N,628,2016-Q1,106.6756
Q,JP,N,628,2016-Q2,107.7423
Q,JP,N,628,2016-Q3,107.509
Q,JP,N,628,2016-Q4,106.8089
Q,JP,N,628,2017-Q1,110.8426
Q,JP,N,628,2017-Q2,109.9092
Q,JP,N,628,2017-Q3,110.1425
Q,JP,N,628,2017-Q4,108.7424
Q,JP,N,628,2018-Q1,112.5427
Q,JP,N,628,2018-Q2,112.0093
Q,JP,N,628,2018-Q3,112.1093
Q,JP,N,628,2018-Q4,111.476
Q,JP,N,628,2019-Q1,115.1429
Q,JP,N,628,2019-Q2,114.1762
Q,JP,N,628,2019-Q3,113.5095
Q,JP,N,628,2019-Q4,112.5427
Q,JP,N,628,2020-Q1,114.6429
Q,JP,N,628,2020-Q2,113.3761
Q,JP,N,628,2020-Q3,113.3761
Q,JP,N,628,2020-Q4,114.3095
Q,JP,N,628,2021-Q1,118.4765
Q,JP,N,628,2021-Q2,119.5766
Q,JP,N,628,2021-Q3,122.6102
Q,JP,N,628,2021-Q4,122.1102
Q,JP,N,628,2022-Q1,129.2108
Q,JP,N,628,2022-Q2,130.5775
Q,JP,N,628,2022-Q3,132.2444
Q,JP,N,628,2022-Q4,131.3109
Q,JP,N,628,2023-Q1,135.3446
Q,JP,N,628,2023-Q2,134.8112
Q,JP,N,628,2023-Q3,135.0779
Q,JP,N,628,2023-Q4,133.9778
Q,JP,N,628,2024-Q1,138.7116
Q,JP,N,628,2024-Q2,138.5449
Q,JP,N,628,2024-Q3,139.445
Q,JP,N,628,2024-Q4,137.7115
Q,JP,N,628,2025-Q1,145.2121
Q,JP,N,628,2025-Q2,143.612
Q,JP,N,628,2025-Q3,145.2454
Q,KR,N,771,2007-Q1,11.9165
Q,KR,N,771,2007-Q2,9.97
Q,KR,N,771,2007-Q3,9.1988
Q,KR,N,771,2007-Q4,5.2811
Q,KR,N,771,2008-Q1,2.6894
Q,KR,N,771,2008-Q2,4.3692
Q,KR,N,771,2008-Q3,5.0543
Q,KR,N,771,2008-Q4,3.9374
Q,KR,N,771,2009-Q1,1.55
Q,KR,N,771,2009-Q2,-0.6279
Q,KR,N,771,2009-Q3,-0.8277
Q,KR,N,771,2009-Q4,0.6746
Q,KR,N,771,2010-Q1,2.6842
Q,KR,N,771,2010-Q2,3.2649
Q,KR,N,771,2010-Q3,2.1909
Q,KR,N,771,2010-Q4,1.6495
Q,KR,N,771,2011-Q1,2.8191
Q,KR,N,771,2011-Q2,4.6915
Q,KR,N,771,2011-Q3,6.3808
Q,KR,N,771,2011-Q4,6.998
Q,KR,N,771,2012-Q1,5.7827
Q,KR,N,771,2012-Q2,3.6532
Q,KR,N,771,2012-Q3,1.9194
Q,KR,N,771,2012-Q4,0.2844
Q,KR,N,771,2013-Q1,-0.4241
Q,KR,N,771,2013-Q2,-0.7519
Q,KR,N,771,2013-Q3,-0.6121
Q,KR,N,771,2013-Q4,0.1418
Q,KR,N,771,2014-Q1,0.8045
Q,KR,N,771,2014-Q2,1.3731
Q,KR,N,771,2014-Q3,1.8001
Q,KR,N,771,2014-Q4,2.0765
Q,KR,N,771,2015-Q1,2.1596
Q,KR,N,771,2015-Q2,2.9426
Q,KR,N,771,2015-Q3,3.8623
Q,KR,N,771,2015-Q4,4.3458
Q,KR,N,771,2016-Q1,4.182
Q,KR,N,771,2016-Q2,2.9946
Q,KR,N,771,2016-Q3,2.0161
Q,KR,N,771,2016-Q4,1.5064
Q,KR,N,771,2017-Q1,1.2351
Q,KR,N,771,2017-Q2,1.2335
Q,KR,N,771,2017-Q3,1.4932
Q,KR,N,771,2017-Q4,1.2222
Q,KR,N,771,2018-Q1,1.6122
Q,KR,N,771,2018-Q2,1.9582
Q,KR,N,771,2018-Q3,2.1203
Q,KR,N,771,2018-Q4,3.2342
Q,KR,N,771,2019-Q1,2.6587
Q,KR,N,771,2019-Q2,1.8779
Q,KR,N,771,2019-Q3,1.1017
Q,KR,N,771,2019-Q4,0.0835
Q,KR,N,771,2020-Q1,1.086
Q,KR,N,771,2020-Q2,2.4298
Q,KR,N,771,2020-Q3,4.5264
Q,KR,N,771,2020-Q4,7.1369
Q,KR,N,771,2021-Q1,10.2893
Q,KR,N,771,2021-Q2,13.0061
Q,KR,N,771,2021-Q3,15.1163
Q,KR,N,771,2021-Q4,15.6993
Q,KR,N,771,2022-Q1,12.589
Q,KR,N,771,2022-Q2,9.3739
Q,KR,N,771,2022-Q3,5.2595
Q,KR,N,771,2022-Q4,-0.0673
Q,KR,N,771,2023-Q1,-4.3261
Q,KR,N,771,2023-Q2,-6.8167
Q,KR,N,771,2023-Q3,-7.313
Q,KR,N,771,2023-Q4,-5.6267
Q,KR,N,771,2024-Q1,-2.7826
Q,KR,N,771,2024-Q2,-0.9588
Q,KR,N,771,2024-Q3,-0.357
Q,KR,N,771,2024-Q4,-0.1071
Q,KR,N,771,2025-Q1,-0.1431
Q,KR,N,771,2025-Q2,0.1076
Q,KR,N,771,2025-Q3,0.3583
Q,IT,R,628,2007-Q1,103.7027
Q,IT,R,628,2007-Q2,104.2274
Q,IT,R,628,2007-Q3,105.0506
Q,IT,R,628,2007-Q4,104.863
Q,IT,R,628,2008-Q1,104.3853
Q,IT,R,628,2008-Q2,104.2421
Q,IT,R,628,2008-Q3,103.6755
Q,IT,R,628,2008-Q4,102.5444
Q,IT,R,628,2009-Q1,103.1062
Q,IT,R,628,2009-Q2,102.4725
Q,IT,R,628,2009-Q3,102.3805
Q,IT,R,628,2009-Q4,101.6107
Q,IT,R,628,2010-Q1,99.6538
Q,IT,R,628,2010-Q2,99.9677
Q,IT,R,628,2010-Q3,100.2773
Q,IT,R,628,2010-Q4,100.097
Q,IT,R,628,2011-Q1,98.6254
Q,IT,R,628,2011-Q2,99.6764
Q,IT,R,628,2011-Q3,98.7695
Q,IT,R,628,2011-Q4,97.3849
Q,IT,R,628,2012-Q1,96.0858
Q,IT,R,628,2012-Q2,94.4295
Q,IT,R,628,2012-Q3,92.2334
Q,IT,R,628,2012-Q4,90.3482
Q,IT,R,628,2013-Q1,87.5526
Q,IT,R,628,2013-Q2,87.1016
Q,IT,R,628,2013-Q3,85.4596
Q,IT,R,628,2013-Q4,84.5976
Q,IT,R,628,2014-Q1,83.333
Q,IT,R,628,2014-Q2,82.3933
Q,IT,R,628,2014-Q3,81.4979
Q,IT,R,628,2014-Q4,80.4122
Q,IT,R,628,2015-Q1,78.7998
Q,IT,R,628,2015-Q2,78.4876
Q,IT,R,628,2015-Q3,79.1453
Q,IT,R,628,2015-Q4,78.6342
Q,IT,R,628,2016-Q1,78.9528
Q,IT,R,628,2016-Q2,79.3472
Q,IT,R,628,2016-Q3,79.1611
Q,IT,R,628,2016-Q4,78.6632
Q,IT,R,628,2017-Q1,77.3627
Q,IT,R,628,2017-Q2,77.4714
Q,IT,R,628,2017-Q3,77.1095
Q,IT,R,628,2017-Q4,77.0267
Q,IT,R,628,2018-Q1,76.4168
Q,IT,R,628,2018-Q2,76.4554
Q,IT,R,628,2018-Q3,75.3716
Q,IT,R,628,2018-Q4,75.5645
Q,IT,R,628,2019-Q1,75.0057
Q,IT,R,628,2019-Q2,75.7359
Q,IT,R,628,2019-Q3,75.409
Q,IT,R,628,2019-Q4,75.4972
Q,IT,R,628,2020-Q1,76.0882
Q,IT,R,628,2020-Q2,78.3593
Q,IT,R,628,2020-Q3,76.5432
Q,IT,R,628,2020-Q4,76.8214
Q,IT,R,628,2021-Q1,76.9408
Q,IT,R,628,2021-Q2,77.7337
Q,IT,R,628,2021-Q3,77.9912
Q,IT,R,628,2021-Q4,77.1591
Q,IT,R,628,2022-Q1,76.1252
Q,IT,R,628,2022-Q2,76.4551
Q,IT,R,628,2022-Q3,74.0326
Q,IT,R,628,2022-Q4,70.9075
Q,IT,R,628,2023-Q1,70.6296
Q,IT,R,628,2023-Q2,71.6514
Q,IT,R,628,2023-Q3,71.3072
Q,IT,R,628,2023-Q4,71.466
Q,IT,R,628,2024-Q1,71.097
Q,IT,R,628,2024-Q2,73.1672
Q,IT,R,628,2024-Q3,73.2442
Q,IT,R,628,2024-Q4,73.7596
Q,IT,R,628,2025-Q1,73.0269
Q,IT,R,628,2025-Q2,74.7598
Q,IT,R,628,2025-Q3,74.8431
