STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-06,95.59638
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-07,95.85446
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-08,96.19607
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-09,96.59183
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-10,97.00287
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2010-11,97.39175
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-07,100.2465
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-08,100.4925
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-09,100.7846
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-10,101.0889
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-11,101.3727
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2010-12,101.6007
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-01,101.7559
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-02,101.8163
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-03,101.7848
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-04,101.6786
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-05,101.5276
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-06,101.3372
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-07,101.1111
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-08,100.8512
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-09,100.5937
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-10,100.365
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-11,100.1729
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2011-12,100.0303
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-01,99.94879
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-02,99.92133
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-03,99.91501
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-04,99.88871
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-05,99.82581
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-06,99.71592
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-07,99.57004
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-08,99.40903
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-09,99.24349
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-10,99.09519
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-11,98.97893
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2012-12,98.88773
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-01,98.81322
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-02,98.76639
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-03,98.73422
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-04,98.72758
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-05,98.7598
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-06,98.83739
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-07,98.95599
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-08,99.09061
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-09,99.20838
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-10,99.28801
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-11,99.3213
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2013-12,99.32652
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-01,99.30824
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-02,99.2794
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-03,99.23769
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-04,99.16595
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-05,99.06965
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-06,98.97404
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-07,98.89828
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-08,98.85711
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-09,98.86566
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-10,98.92399
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-11,99.027
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2014-12,99.16446
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-01,99.32372
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-02,99.48196
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-03,99.62132
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-04,99.72625
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-05,99.80231
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-06,99.87083
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-07,99.93855
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-08,100.0087
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-09,100.0746
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-10,100.1278
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-11,100.1658
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2015-12,100.1886
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-01,100.1896
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-02,100.1606
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-03,100.1026
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-04,100.0262
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-05,99.94607
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-06,99.88388
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-07,99.86518
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-08,99.90363
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-09,99.99428
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-10,100.1171
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-11,100.2583
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2016-12,100.4044
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2017-01,100.5443
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2017-02,100.6693
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2017-03,100.7817
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,NOR,IX,_Z,H,2017-04,100.8855
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-04,99.55517
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-05,99.63099
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-06,99.75014
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-07,99.92526
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-08,100.1588
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-09,100.4403
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-10,100.742
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-11,101.0217
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-12,101.2826
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-01,101.5304
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-01,102.4553
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-02,102.6112
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-03,102.7408
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-04,102.8564
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-05,102.949
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-06,102.9952
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-09,97.67689
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-10,96.9635
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2013-11,97.64711
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2013-12,97.73759
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-01,97.80109
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-02,97.85284
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-03,97.89009
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-04,97.89247
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-05,97.86641
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-06,97.84179
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-07,97.84139
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-08,97.88283
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-09,97.98425
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-10,98.14588
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-11,98.36186
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2014-12,98.62012
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-01,98.90567
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-02,99.19135
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-03,99.45571
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-04,99.68012
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-05,99.87113
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-06,100.0543
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-07,100.2376
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-08,100.425
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-09,100.6086
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-10,100.7779
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-11,100.9302
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2015-12,101.0651
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-01,101.1747
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-02,101.2491
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-03,101.2892
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-04,101.3078
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-05,101.3227
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-06,101.3601
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-07,101.4512
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-08,101.6129
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-09,101.8392
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-10,102.1059
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-11,102.3962
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2016-12,102.6935
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-01,102.9843
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-02,103.2577
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-03,103.5164
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-04,103.7652
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-05,103.9984
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-06,104.2074
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-07,104.3931
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-08,104.5671
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-09,104.7369
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,IX,_Z,H,2017-10,104.8924
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-07,1.842768
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-08,1.240507
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-09,0.5889975
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-10,-0.03848577
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-11,-0.5944484
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2011-12,-1.023526
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-01,-1.294194
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-02,-1.390667
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-03,-1.355967
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-04,-1.258398
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-05,-1.152117
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-06,-1.055367
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-07,-0.959315
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-08,-0.8410901
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-09,-0.7302837
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-10,-0.6321481
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-11,-0.5382385
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2012-12,-0.4724474
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-01,-0.4590068
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-02,-0.4764459
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-03,-0.5012006
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-04,-0.4710168
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-05,-0.3497842
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,FRA,M,LI,IX,_Z,TR,GY,_Z,H,2013-06,-0.1167289
